<肖申克的救赎>
周冬雨 Dongyu Zhou,配音 Voice (配 千寻),千与千寻,少年的你,我和我的祖国
塔拉·斯特朗 Tara Strong,配音 Voice,千与千寻,幽灵公主,银河护卫队3
黛维·切斯 Daveigh Chase,配音 Voice,千与千寻,人工智能,死亡幻觉
迈克尔·切克利斯 Michael Chiklis,配音 Voice,千与千寻,不要抬头,神奇四侠
苏珊娜·普莱舍特 Suzanne Pleshette,配音 Voice,千与千寻,群鸟,狮子王2：辛巴的荣耀
约翰·拉森贝格 John Ratzenberger,配音 Voice,千与千寻,寻梦环游记,飞屋环游记
迪·布拉雷·贝克尔 Dee Bradley Baker,配音 Voice,千与千寻,哈尔的移动城堡,崖上的波妞
苏珊·伊甘 Susan Egan,配音 Voice,千与千寻,红猪,女孩梦三十
戴维·奥格登·施蒂尔斯 David Ogden Stiers,配音 Voice,千与千寻,红猪,美女与野兽
莫娜·马歇尔 Mona Marshall,配音 Voice,千与千寻,崖上的波妞,神偷奶爸2
詹妮弗·达林 Jennifer Darling,配音 Voice,千与千寻,崖上的波妞,红猪
雪莉·琳恩 Sherry Lynn,配音 Voice,千与千寻,飞屋环游记,机器人总动员
杰森·马斯登 Jason Marsden,配音 Voice,千与千寻,泰山,狮子王2：辛巴的荣耀
杰克·安杰尔 Jack Angel,配音 Voice,千与千寻,怪兽电力公司,玩具总动员3
罗德格尔·邦帕斯 Rodger Bumpass,配音 Voice,千与千寻,红猪,冰川时代2
保罗·伊丁 Paul Eiding,配音 Voice,千与千寻,飞屋环游记,机器人总动员
鲍伯·伯根 Bob Bergen,配音 Voice,千与千寻,机器人总动员,头脑特工队
吉姆·瓦德 Jim Ward,配音 Voice,千与千寻,机器人总动员,神偷奶爸2
菲尔·普洛克特 Phil Proctor,配音 Voice,千与千寻,玩具总动员,红猪
</千与千寻>
<美丽人生>
罗伯托·贝尼尼 Roberto Benigni,演员 Actor (饰 Guido),美丽人生,爱在罗马,地球之夜
尼可莱塔·布拉斯基 Nicoletta Braschi,演员 Actress (饰 Dora),美丽人生,幸福的拉扎罗,爱在罗马
乔治·坎塔里尼 Giorgio Cantarini,演员 Actor/Actress (饰 Giosuè),美丽人生,角斗士,兰博基尼
朱斯蒂诺·杜拉诺 Giustino Durano,演员 Actor/Actress (饰 Zio),美丽人生,怪贼飞天狐,男伴
赛尔乔·比尼·布斯特里克 Sergio Bini Bustric,演员 Actor/Actress (饰 Ferruccio),美丽人生,教皇约翰二十三世,尤其是在礼拜日
玛丽萨·帕雷德斯 Marisa Paredes,演员 Actress (饰 Madre di Dora),美丽人生,吾栖之肤,关于我母亲的一切
霍斯特·布赫霍尔茨 Horst Buchholz,演员 Actor (饰 Dottor Lessing),美丽人生,玉女风流,豪勇七蛟龙
利迪娅·阿方西 Lidia Alfonsi,演员 Actor/Actress (饰 Guicciardini),美丽人生,黑色安息日,面对面
朱利亚娜·洛约迪切 Giuliana Lojodice,演员 Actor/Actress (饰 Direttrice Didattica),美丽人生,甜蜜的生活,佩拉斯卡
亚美利哥·丰塔尼 Amerigo Fontani,演员 Actor (饰 Rodolfo),美丽人生,恋爱中的城市,理想城市
彼得·德·席尔瓦 Pietro De Silva,演员 Actor (饰 Bartolomeo),美丽人生,屋顶上的童年时光,无知是福
弗朗西斯·古佐 Francesco Guzzo,演员 Actor (饰 Vittorino),美丽人生,塔斯鲁波的手提箱,皇帝的新装
拉法埃拉·莱博罗尼 Raffaella Lebboroni,演员 Actress (饰 Elena),美丽人生,亲爱的日记,1992
克劳迪奥·阿方西 Claudio Alfonsi,演员 Actor (饰 Rodolfo&#39;s Friend),美丽人生,帕索里尼，一桩意大利犯罪
吉尔·巴罗尼 Gil Baroni,演员 Actor (饰 Prefetto),美丽人生,出生入死 第四季,佛罗伦萨的怪物
马西莫·比安奇 Massimo Bianchi,演员 Actor (饰 Uomo della chiave),美丽人生,Continuando,Chi è Tatiana
恩尼奥·孔萨尔维 Ennio Consalvi,演员 Actor (饰 Generale Graziosi),美丽人生
吉安卡尔洛·科森蒂诺 Giancarlo Cosentino,演员 Actor (饰 Cameriere Ernesto),美丽人生,Una vacanza all&#39;inferno
阿伦·克雷格 Aaron Craig,演员 Actor (饰 Carrista USA),美丽人生,汉尼拔
汉尼斯·赫尔曼 Hannes Hellmann,演员 Actor (饰 Caporale tedesco),美丽人生,无主之作,女保镖
弗兰科·梅斯科利尼 Franco Mescolini,演员 Actor/Actress (饰 Ispettore Pubblica Istruzione),美丽人生,爱你如诗美丽,猎艳狂魔
安东尼奥·普雷斯特 Antonio Prester,演员 Actor (饰 Bruno),美丽人生,天才瑞普利,罗马帝国艳情史
吉娜·诺维勒 Gina Rovere,演员 Actress (饰 Governante Dora),美丽人生,圣母街上的大人物,蚁王
理查德·塞梅尔 Richard Sammel,演员 Actor (饰 Ufficiale stanzioncina),美丽人生,无耻混蛋,007：大战皇家赌场
安德烈提多娜 Andrea Tidona,演员 Actor (饰 Portiere Grand Hotel),美丽人生,灿烂人生,凯门鳄
迪尔克·范登贝格 Dirk K. van den Berg,演员 Actor/Actress (饰 Soldato tedesco),美丽人生,爱的艺术,犯罪现场
奥梅罗·安东努蒂 Omero Antonutti,配音 Voice (配 Narrator),美丽人生,绝代妖姬,南方
沈晓谦 Xiaoqian Shen,配音 Voice,这个杀手不太冷,美丽人生,闻香识女人
张欣 Xin Zhang,配音 Voice,美丽人生,西游记之大圣归来,王牌特工：特工学院
</美丽人生>
<星际穿越>
马修·麦康纳 Matthew McConaughey,演员 Actor (饰 库珀 Cooper),星际穿越,达拉斯买家俱乐部,华尔街之狼
安妮·海瑟薇 Anne Hathaway,演员 Actress (饰 布兰德 Brand),星际穿越,蝙蝠侠：黑暗骑士崛起,穿普拉达的女王
杰西卡·查斯坦 Jessica Chastain,演员 Actress (饰 墨菲(成年) Murph),星际穿越,火星救援,X战警：黑凤凰
麦肯吉·弗依 Mackenzie Foy,演员 Actress (饰 墨菲(10岁) Murph (10 Yrs.)),星际穿越,招魂,小王子
卡西·阿弗莱克 Casey Affleck,演员 Actor (饰 汤姆(成年) Tom),星际穿越,心灵捕手,奥本海默
迈克尔·凯恩 Michael Caine,演员 Actor (饰 布兰德教授 Professor Brand),盗梦空间,星际穿越,蝙蝠侠：黑暗骑士
马特·达蒙 Matt Damon,演员 Actor (饰 曼恩 Mann),星际穿越,火星救援,心灵捕手
提莫西·查拉梅 Timothée Chalamet,演员 Actor (饰 汤姆(15岁) TomTom (15 Yrs.)),星际穿越,请以你的名字呼唤我,沙丘
艾伦·伯斯汀 Ellen Burstyn,演员 Actress (饰 墨菲(老年) Murph (Older)),星际穿越,梦之安魂曲,红龙
约翰·利思戈 John Lithgow,演员 Actor (饰 唐纳德 Donald),星际穿越,猩球崛起,怪物史瑞克
韦斯·本特利 Wes Bentley,演员 Actor (饰 多伊尔 Doyle),星际穿越,碟中谍6：全面瓦解,饥饿游戏
大卫·吉亚西 David Gyasi,演员 Actor (饰 罗米里 Romilly),星际穿越,云图,湮灭
比尔·欧文 Bill Irwin,配音 Voice (配 TARS),星际穿越,蕾切尔的婚礼,犯罪现场调查 第一季
托弗·戈瑞斯 Topher Grace,演员 Actor (饰 格蒂 Getty),星际穿越,爱，死亡和机器人 第一季,蜘蛛侠3
科莱特·沃夫 Collette Wolfe,演员 Actress (饰 汉利女士 Ms. Hanley),星际穿越,重返十七岁,老爸老妈的浪漫史 第五季
弗朗西斯·X.麦卡蒂 Francis X. McCarthy,演员 Actor (饰 布茨 Boots),星际穿越,天地大冲撞,性别为本
安德鲁·博尔巴 Andrew Borba,演员 Actor (饰 史密斯 Smith),星际穿越,飓风营救3,冲出康普顿
乔什·斯图沃特 Josh Stewart,配音 Voice (配 CASE),星际穿越,本杰明·巴顿奇事,蝙蝠侠：黑暗骑士崛起
莱雅·卡里恩斯 Leah Cairns,演员 Actress (饰 洛伊丝 Lois),星际穿越,邪恶力量  第二季,88分钟
利亚姆·迪金森 Liam Dickinson,演员 Actor (饰 库普 Coop),星际穿越,奇迹男孩,家庭入侵
杰夫·赫普内尔 Jeff Hephner,演员 Actor (饰 医生 Doctor),星际穿越,奥本海默,曼哈顿女佣
伊莱耶斯·加贝尔 Elyes Gabel,演员 Actor/Actress (饰 管理员 Administrator),星际穿越,权力的游戏 第一季,僵尸世界大战
布鲁克·史密斯 Brooke Smith,演员 Actress (饰 护士 Nurse),星际穿越,沉默的羔羊,难以置信
大卫·奥伊罗 David Oyelowo,演员 Actor (饰 学校校长 School Principal),星际穿越,猩球崛起,相助
威廉姆·德瓦内 William Devane,演员 Actor (饰 威廉姆斯 Williams),星际穿越,蝙蝠侠：黑暗骑士崛起,透明人
拉什·费加 Russ Fega,演员 Actor (饰 乘务长 Crew Chief),盗梦空间,星际穿越,记忆碎片
格里芬·弗雷泽 Griffen Fraser,演员 Actor (饰 卡车上的男孩 Boy on Truck),星际穿越
弗洛拉·诺兰 Flora Nolan,演员 Actor/Actress (饰 卡车上的女孩 Girl on Truck),星际穿越,奥本海默
</星际穿越>
<盗梦空间>
莱昂纳多·迪卡普里奥 Leonardo DiCaprio,演员 Actor (饰 柯布 Cobb),泰坦尼克号,盗梦空间,猫鼠游戏
约瑟夫·高登-莱维特 Joseph Gordon-Levitt,演员 Actor (饰 阿瑟 Arthur),盗梦空间,利刃出鞘,蝙蝠侠：黑暗骑士崛起
艾利奥特·佩吉 Elliot Page,演员 Actor (饰 艾里阿德妮 Ariadne),盗梦空间,X战警：逆转未来,朱诺
汤姆·哈迪 Tom Hardy,演员 Actor (饰 艾姆斯 Eames),盗梦空间,毒液：致命守护者,蝙蝠侠：黑暗骑士崛起
渡边谦 Ken Watanabe,演员 Actor (饰 齐藤 Saito),盗梦空间,蝙蝠侠：侠影之谜,大侦探皮卡丘
迪利普·劳 Dileep Rao,演员 Actor (饰 约瑟夫 Yusuf),盗梦空间,阿凡达,阿凡达：水之道
基里安·墨菲 Cillian Murphy,演员 Actor (饰 Robert Fischer),盗梦空间,蝙蝠侠：黑暗骑士,蝙蝠侠：黑暗骑士崛起
汤姆·贝伦杰 Tom Berenger,演员 Actor (饰 布朗宁 Browning),盗梦空间,训练日,野战排
玛丽昂·歌迪亚 Marion Cotillard,演员 Actress (饰 梅尔 Mal),盗梦空间,蝙蝠侠：黑暗骑士崛起,大鱼
皮特·波斯尔思韦特 Pete Postlethwaite,演员 Actor (饰 毛里斯·费希尔 Maurice Fischer),盗梦空间,非常嫌疑犯,侏罗纪公园2：失落的世界
迈克尔·凯恩 Michael Caine,演员 Actor (饰 迈尔斯 Miles),盗梦空间,星际穿越,蝙蝠侠：黑暗骑士
卢卡斯·哈斯 Lukas Haas,演员 Actor (饰 纳什 Nash),盗梦空间,荒野猎人,巴比伦
李太力 Tai-Li Lee,演员 Actor (饰 正 Tadashi),盗梦空间
克莱尔·吉尔蕾 Claire Geare,演员 Actor/Actress (饰 3岁的菲莉帕 Phillipa (3 years)),盗梦空间,无处可逃
马格努斯·诺兰 Magnus Nolan,演员 Actor/Actress (饰 20个月的詹姆士 James (20 months)),盗梦空间
泰勒·吉蕾 Taylor Geare,演员 Actor/Actress (饰 5岁的菲莉帕 Phillipa (5 years)),盗梦空间,纽约，我爱你,兄弟
乔纳森·吉尔 Johnathan Geare,演员 Actor/Actress (饰 3岁的詹姆士 James (3 years)),盗梦空间,醍醐灌顶 第一季,年轻和骚动不安的一族
水源士郎 Tohoru Masamune,演员 Actor (饰 日本安全卫队 Japanese Security Guard),盗梦空间,艺伎回忆录,忍者神龟：变种时代
冈本玉二 Yuji Okumoto,演员 Actor (饰 齐藤的侍者 Saito&#39;s Attendant),盗梦空间,楚门的世界,珍珠港
厄尔·卡梅伦 Earl Cameron,演员 Actor (饰 老秃头男子 Elderly Bald Man),盗梦空间,女王,007之霹雳弹
瑞恩·海沃德 Ryan Hayward,演员 Actor (饰 律师 Lawyer),盗梦空间
米兰达·诺兰 Miranda Nolan,演员 Actor/Actress (饰 空姐 Flight Attendant),盗梦空间,敦刻尔克,无声的证言 第二十三季
拉什·费加 Russ Fega,演员 Actor (饰 出租车司机 Cab Driver),盗梦空间,星际穿越,记忆碎片
蒂姆·科勒赫 Tim Kelleher,演员 Actor (饰 瘦子 Thin Man),盗梦空间,火柴人,七磅
妲露拉·莱莉 Talulah Riley,演员 Actress (饰 金发女郎 Blonde),盗梦空间,傲慢与偏见,雷神2：黑暗世界
迈克尔·加斯顿 Michael Gaston,演员 Actor (饰 进口检查员 Immigration Officer),盗梦空间,喜宴,越狱 第一季
吉尔·马德雷尔 Jill Maddrell,演员 Actor/Actress (饰 前厅女子 Lobby Sub Con),盗梦空间,尖峰时刻3,太坏了
玛格丽特·因索利亚 Marguerite Insolia,演员 Actress (饰 记者 Reporter),盗梦空间,广告狂人  第三季,死亡鉴定
维吉尔·布莱米 Virgile Bramly,演员 Actor,盗梦空间,单刀直入,恶棍之都
布拉德·雅各布维茨 Brad Jacobowitz,演员 Actor,盗梦空间,阿凡达,辛德勒的名单
Natasha Beaumont Natasha Beaumont,演员 Actress (饰 Bar Sub Con),盗梦空间
</盗梦空间>
<辛德勒的名单>
连姆·尼森 Liam Neeson,演员 Actor (饰 Oskar Schindler),辛德勒的名单,真爱至上,蝙蝠侠：黑暗骑士崛起
本·金斯利 Ben Kingsley,演员 Actor (饰 Itzhak Stern),辛德勒的名单,禁闭岛,人工智能
拉尔夫·费因斯 Ralph Fiennes,演员 Actor (饰 Amon Goeth),辛德勒的名单,布达佩斯大饭店,哈利·波特与死亡圣器(下)
卡罗琳·古多尔 Caroline Goodall,演员 Actress (饰 Emilie Schindler),辛德勒的名单,公主日记,流浪猫鲍勃
乔纳森·萨加尔 Jonathan Sagall,演员 Actor (饰 Poldek Pfefferberg),辛德勒的名单,口红,爱斯基摩人利蒙
艾伯丝·戴维兹 Embeth Davidtz,演员 Actress (饰 Helen Hirsch),辛德勒的名单,超凡蜘蛛侠,超凡蜘蛛侠2
马尔戈萨·格贝尔 Malgoscha Gebel,演员 Actress (饰 Wiktoria Klonowska),辛德勒的名单,急诊室的故事 第一季,急诊室的故事 第二季
马克·伊瓦涅 Mark Ivanir,演员 Actor (饰 Marcel Goldberg),辛德勒的名单,幸福终点站,史密斯夫妇
碧翠斯·马科拉 Béatrice Macola,演员 Actress (饰 Ingrid),辛德勒的名单,M博士,出生入死 第六季
安德烈·瑟韦林 Andrzej Seweryn,演员 Actor (饰 Julian Scherner),辛德勒的名单,心之全蚀,印度支那
弗里德里希·冯·图恩 Friedrich von Thun,演员 Actor (饰 Rolf Czurda),辛德勒的名单,茜茜公主,舞国
克齐斯茨托夫·拉夫特 Krzysztof Luft,演员 Actor (饰 Herman Toffel),辛德勒的名单,杀人短片,周末故事
诺伯特·魏塞尔 Norbert Weisser,演员 Actor (饰 Albert Hujar),辛德勒的名单,绝命毒师  第五季,天使与魔鬼
维斯瓦夫·科马萨 Wieslaw Komasa,演员 Actor,辛德勒的名单,自杀房间,银色星球
埃琳娜·勒文松 Elina Löwensohn,演员 Actress (饰 Diana Reiter),辛德勒的名单,漫长的婚约,无手的少女
奥拉夫·卢巴申科 Olaf Lubaszenko,演员 Actor (饰 Auschwitz Guard),辛德勒的名单,爱情短片,十诫
戈兹·奥托 Götz Otto,演员 Actor (饰 Plaszow SS Guard),辛德勒的名单,帝国的毁灭,钢铁苍穹
阿格尼兹卡·旺格 Agnieszka Wagner,演员 Actress (饰 Brinnlitz Girl),辛德勒的名单,萨满教的迷恋,你往何处去
玛雅·奥丝塔泽斯卡 Maja Ostaszewska,演员 Actress (饰 Frantic Woman),辛德勒的名单,卡廷惨案,之名
胡契克·卡勒塔 Wojciech Klata,演员 Actor/Actress (饰 Lisiek),辛德勒的名单,十诫,科扎克医生
安娜·穆查 Anna Mucha,演员 Actress (饰 Danka Dresner),辛德勒的名单,生命宛如致命恶疾,科扎克医生
玛莎·比森 Marta Bizon,演员 Actress (饰 Dancer),辛德勒的名单,你往何处去,爱我不爱，你爱咋咋地
艾尔文·莱德 Erwin Leder,演员 Actor/Actress (饰 SS Waffen Officer),辛德勒的名单,黑夜传说,从海底出击
帕维·德朗柯 Pawel Delag,演员 Actor/Actress (饰 Dolek Horowitz),辛德勒的名单,维京：王者之战,萨满教的迷恋
路德格·皮斯特 Ludger Pistor,演员 Actor/Actress (饰 Josef Liepold),辛德勒的名单,无耻混蛋,X战警：第一战
阿格涅兹卡·克鲁科沃娜 Agnieszka Krukówna,演员 Actress (饰 Czurda&#39;s Girl),辛德勒的名单,茶花女,火与剑
约阿希姆·保罗·阿斯波克 Joachim Paul Assböck,演员 Actor/Actress (饰 Gestapo Clerk Klaus Tauber),辛德勒的名单,猎魔人 第一季,偷书贼
约亨·尼克尔 Jochen Nickel,演员 Actor (饰 Wilhelm Kunde),辛德勒的名单,斯大林格勒战役,在七月
耶日·诺瓦克 Jerzy Nowak,演员 Actor (饰 Investor),辛德勒的名单,蓝白红三部曲之白,影迷
塔德乌什·布拉德茨基 Tadeusz Bradecki,演员 Actor (饰 DEF Foreman),辛德勒的名单,影迷,无休无止
亨里克·比斯塔 Henryk Bista,演员 Actor (饰 Mr. Löwenstein),辛德勒的名单,十诫,银色星球
马丁·塞梅洛格 Martin Semmelrogge,演员 Actor (饰 SS Waffen Man),辛德勒的名单,从海底出击,从海底出击
布兰科·拉斯蒂格 Branko Lustig,演员 Actor (饰 Nightclub Maitre d&#39;),辛德勒的名单,汉尼拔,天国王朝
吉恩·莱赫纳 Geno Lechner,演员 Actress (饰 Majola),辛德勒的名单,不朽真情,戒指
马瑞安·格林卡 Marian Glinka,演员 Actor (饰 DEF SS Officer),辛德勒的名单,福地,你往何处去
布拉德·雅各布维茨 Brad Jacobowitz,演员 Actor,盗梦空间,阿凡达,辛德勒的名单
皮奥特·赛尔沃斯 Piotr Cyrwus,演员 Actor (饰 Ukrainian Guard),辛德勒的名单,童年的许诺,自杀房间2：仇恨者
托马斯·德德克 Tomasz Dedek,演员 Actor (饰 Gestapo),辛德勒的名单,审问,我从不哭泣
托马斯·莫里斯 Thomas Morris,演员 Actor (饰 Grun),辛德勒的名单,天使与魔鬼,王者之心
塔德乌什·胡克 Tadeusz Huk,演员 Actor (饰 Gestapo Brinnlitz),辛德勒的名单,丹东,夜的第三章
马切伊·奥尔洛斯 Maciej Orlos,演员 Actor/Actress (饰 German Clerk),辛德勒的名单,逃离“自由”电影院,我主的弟兄
埃兹拉·达甘 Ezra Dagan,演员 Actor (饰 Rabbi Menasha Levartov),辛德勒的名单,浩劫游学团,钢琴之神
拉米·希尔伯格 Rami Heuberger,演员 Actor (饰 Josef Bau),辛德勒的名单,果尔达,入侵阿富汗
马切伊·科兹罗斯基 Maciej Kozlowski,演员 Actor (饰 SS Guard Zablocie),辛德勒的名单,火与剑,逃离“自由”电影院
尤金纽斯·普里维任采夫 Eugeniusz Priwieziencew,演员 Actor/Actress (饰 Waiter),辛德勒的名单,火与剑,山巅的呼唤
拉齐亚·以色列 Razia Israeli,演员 Actress (饰 Plaszow Jewish Girl),辛德勒的名单,填补空白,同志
</辛德勒的名单>
<楚门的世界>
金·凯瑞 Jim Carrey,演员 Actor (饰 Truman Burbank),楚门的世界,变相怪杰,暖暖内含光
劳拉·琳妮 Laura Linney,演员 Actress (饰 Meryl Burbank / Hannah Gill),楚门的世界,真爱至上,萨利机长
艾德·哈里斯 Ed Harris,演员 Actor (饰 Christof),楚门的世界,美丽心灵,雪国列车
诺亚·艾默里奇 Noah Emmerich,演员 Actor (饰 Marlon),楚门的世界,行尸走肉 第一季,黑洞频率
娜塔莎·麦克艾霍恩 Natascha McElhone,演员 Actress (饰 Lauren / Sylvia),楚门的世界,微不足道,丘奇先生
安东尼·科隆 Antoni Corone,演员 Actor (饰 Security Guard),楚门的世界,极品飞车,神探飞机头
马西娅·德波尼斯 Marcia DeBonis,演员 Actress (饰 Nurse),楚门的世界,魔鬼代言人,给朱丽叶的信
Adam Tomei Adam Tomei,演员 Actor/Actress (饰 Control Room Director),楚门的世界,独立日,戴夫号飞船
约翰·普莱舍 John Pleshette,演员 Actor (饰 Network Executive),楚门的世界,黑道家族 第一季,海军罪案调查处 第一季
澳澜·琼斯 O-Lan Jones,演员 Actress (饰 Bar Waitress),楚门的世界,剪刀手爱德华,佩小姐的奇幻城堡
Joe Minjares Joe Minjares,演员 Actor/Actress (饰 Bartender),楚门的世界,再无可失,心荡神驰
特里·金瑞利 Terry Camilleri,演员 Actor/Actress (饰 Man in Bathtub),楚门的世界,企鹅小守护,奥托·布鲁姆的一生
乔尔·麦金农·米勒 Joel McKinnon Miller,演员 Actor (饰 Garage Attendant),楚门的世界,黑衣人2,绝望主妇 第一季
冈本玉二 Yuji Okumoto,演员 Actor (饰 Japanese Family),盗梦空间,楚门的世界,珍珠港
Jake Eberle Jake Eberle,演员 Actor/Actress (饰 Classical Clive),楚门的世界,龙兄虎弟,小贼、美女和妙探
马克·麦考利 Marc Macaulay,演员 Actor (饰 (uncredited)),楚门的世界,剪刀手爱德华,为奴十二年
贾德森·沃恩 Judson Vaughn,演员 Actor (饰 Insurance Co-Worker),楚门的世界,机器战警3,加州杀手
